Work day,Work Hours,Temperature,Humidity,Light On,CO2,HumidityRatio,Result
1,1,21.1,31.39,1,936.5,0.004860545,1
1,1,21.1,31.39,1,940.3333333,0.004860545,1
1,1,21.1,31.365,1,938,0.004856644,1
1,1,21.1,31.39,1,937,0.004860545,1
1,1,21.1,31.4175,1,937,0.004864837,1
1,1,21.1,31.39,1,939.5,0.004860545,1
1,1,21.1,31.39,1,941,0.004860545,1
1,1,21.1,31.575,1,953.75,0.004889416,1
1,1,21.1,31.42666667,1,953.6666667,0.004866267,1
1,1,21.1,31.4725,1,948.25,0.00487342,1
1,1,21.1,31.445,1,951.25,0.004869128,1
1,1,21.15,31.39,1,950.5,0.004875609,1
1,1,21.15,31.34,1,941.75,0.004867782,1
1,1,21.2,31.39,1,942.5,0.004890715,1
1,1,21.175,31.34,1,939.75,0.004875318,1
1,1,21.175,31.39,1,939.25,0.004883157,1
1,1,21.2,31.29,1,939,0.004875012,1
1,1,21.2,31.29,1,938,0.004875012,1
1,1,21.175,31.315,1,945.2,0.004871398,1
1,1,21.2,31.34,1,950,0.004882863,1
1,1,21.2,31.315,1,949.5,0.004878938,1
1,1,21.2,31.32333333,1,948.3333333,0.004880246,1
1,1,21.2,31.39,1,946,0.004890715,1
1,1,21.2,31.39,1,947.3333333,0.004890715,1
1,1,21.2,31.34,1,952.5,0.004882863,1
1,1,21.2,31.39,1,952.6666667,0.004890715,1
1,1,21.2,31.365,1,958.75,0.004886789,1
1,1,21.2,31.34,1,961,0.004882863,1
1,1,21.2,31.35666667,1,957,0.00488548,1
1,1,21.2,31.34,1,956.75,0.004882863,1
1,1,21.2225,31.3925,1,958.25,0.004897919,1
1,1,21.245,31.34,1,957.5,0.004896471,1
1,1,21.23,31.32333333,1,957,0.00488931,1
1,1,21.2675,31.365,1,970.75,0.00490723,1
1,1,21.23,31.32333333,1,974,0.00488931,1
1,1,21.245,31.365,1,974.75,0.004900408,1
1,1,21.2675,31.39,1,965.5,0.004911173,1
1,1,21.26,31.29,1,960.6666667,0.004893134,1
1,1,21.29,31.29,1,955.6666667,0.004902218,1
1,1,21.29,31.29,1,965,0.004902218,1
1,1,21.29,31.245,1,960.5,0.004895112,1
1,1,21.29,31.23,1,953.3333333,0.004892744,1
1,1,21.29,31.29,1,953.6666667,0.004902218,1
1,1,21.2675,31.2675,1,964,0.004891856,1
1,1,21.29,31.29,1,966.5,0.004902218,1
1,1,21.29,31.29,1,959,0.004902218,1
1,1,21.245,31.245,1,960,0.004881512,1
1,1,21.29,31.29,1,957.75,0.004902218,1
1,1,21.29,31.29,1,960,0.004902218,1
1,1,21.29,31.39,1,960.5,0.004918009,1
1,1,21.2675,31.365,1,971.25,0.00490723,1
1,1,21.29,31.39,1,973,0.004918009,1
1,1,21.2675,31.365,1,977,0.00490723,1
1,1,21.29,31.29,1,976.6666667,0.004902218,1
1,1,21.29,31.29,1,978.6666667,0.004902218,1
1,1,21.29,31.29,1,977,0.004902218,1
1,1,21.29,31.29,1,977.25,0.004902218,1
1,1,21.29,31.315,1,979,0.004906165,1
1,1,21.26,31.29,1,982,0.004893134,1
1,1,21.29,31.29,1,981,0.004902218,1
1,1,21.29,31.39,1,982,0.004918009,1
1,1,21.29,31.315,1,978.5,0.004906165,1
1,1,21.29,31.34,1,983,0.004910113,1
1,1,21.29,31.29,1,985,0.004902218,1
1,1,21.29,31.34,1,981.6666667,0.004910113,1
1,1,21.29,31.315,1,991.5,0.004906165,1
1,1,21.29,31.32333333,1,991.3333333,0.004907481,1
1,1,21.29,31.39,1,990,0.004918009,1
1,1,21.29,31.315,1,993.25,0.004906165,1
1,1,21.29,31.29,1,986.75,0.004902218,1
1,1,21.29,31.29,1,984,0.004902218,1
1,1,21.29,31.29,1,983,0.004902218,1
1,1,21.31,31.29,1,989,0.004908282,1
1,1,21.32333333,31.35666667,1,986,0.004922877,1
1,1,21.365,31.39,1,989.75,0.004940856,1
1,1,21.39,31.42666667,1,993,0.004954319,1
1,1,21.315,31.5,1,999,0.004943012,1
1,1,21.29,31.56666667,1,1002.666667,0.004945908,1
1,1,21.365,31.6,1,1005.25,0.004974175,1
1,1,21.39,31.6,1,1002.5,0.004981864,1
1,1,21.32333333,31.63333333,1,1003,0.004966659,1
1,1,21.39,31.7,1,1007,0.004997756,1
1,1,21.39,31.7225,1,1008,0.005001332,1
1,1,21.39,31.79,1,1015.333333,0.005012059,1
1,1,21.39,31.79,1,1015.5,0.005012059,1
1,1,21.34,31.945,1,1014,0.005021158,1
1,1,21.39,31.945,1,1040.25,0.005036695,1
1,1,21.35666667,31.96333333,1,1039.333333,0.00502924,1
1,1,21.39,32,1,1030.5,0.005045437,1
1,1,21.39,32.03,1,1031.333333,0.005050205,1
1,1,21.39,32.045,1,1043.5,0.00505259,1
1,1,21.35666667,32.09,1,1046.666667,0.005049332,1
1,1,21.39,32.1175,1,1048.75,0.005064114,1
1,1,21.39,32.33333333,1,1046,0.005098424,1
1,1,21.39,32.29666667,1,1052,0.005092595,1
1,1,21.39,32.2675,1,1059.25,0.005087959,1
1,1,21.39,32.44,1,1069.75,0.005115382,1
1,1,21.39,32.345,1,1079.5,0.005100279,1
1,1,21.39,32.29,1,1076,0.005091535,1
1,1,21.39,32.29,1,1075,0.005091535,1
1,1,21.39,32.475,1,1078.5,0.005120947,1
1,1,21.39,32.4,1,1074,0.005109023,1
1,1,21.39,32.4,1,1079.5,0.005109023,1
1,1,21.39,32.45,1,1068,0.005116972,1
1,1,21.39,32.43333333,1,1072.666667,0.005114322,1
1,1,21.39,32.45,1,1084.25,0.005116972,1
1,1,21.39,32.45,1,1092,0.005116972,1
1,1,21.39,32.545,1,1090,0.005132076,1
1,1,21.4175,32.6725,1,1097,0.00516111,1
1,1,21.42666667,32.56,1,1103.333333,0.005146105,1
1,1,21.39,32.65,1,1105,0.005148771,1
1,1,21.39,32.7,1,1109,0.005156721,1
1,1,21.39,32.59,1,1103.25,0.005139231,1
1,1,21.4175,32.545,1,1098.75,0.005140803,1
1,1,21.42666667,32.5,1,1095,0.005136544,1
1,1,21.42666667,32.49666667,1,1089.666667,0.005136013,1
1,1,21.412,32.498,1,1083.25,0.005131574,1
1,1,21.39,32.5,1,1084.333333,0.005124921,1
1,1,21.4175,32.475,1,1083.75,0.005129655,1
1,1,21.39,32.56,1,1082.666667,0.005134461,1
1,1,21.39,32.475,1,1080.5,0.005120947,1
1,1,21.39,32.475,1,1081,0.005120947,1
1,1,21.39,32.5,1,1076,0.005124921,1
1,1,21.39,32.5225,1,1076.25,0.005128499,1
1,1,21.4175,32.6175,1,1077.75,0.00515235,1
1,1,21.42666667,32.56,1,1086,0.005146105,1
1,1,21.445,32.645,1,1088.5,0.005165497,1
1,1,21.445,32.645,1,1092.5,0.005165497,1
1,1,21.42666667,32.62666667,1,1099.666667,0.005156729,1
1,1,21.5,32.7,1,1103.5,0.005191877,1
1,1,21.5,32.6725,1,1108,0.005187474,1
1,1,21.4725,32.6725,1,1115,0.005178673,1
1,1,21.5,32.6725,1,1119,0.005187474,1
1,1,21.5,32.66333333,1,1128.333333,0.005186007,1
1,1,21.5,32.7,1,1135.75,0.005191877,1
1,1,21.5,32.6725,1,1134.25,0.005187474,1
1,1,21.5,32.645,1,1133,0.005183072,1
1,1,21.5,32.62666667,1,1131.666667,0.005180137,1
1,1,21.525,32.7,1,1141.25,0.005199897,1
1,1,21.525,32.6725,1,1153.666667,0.005195487,1
1,1,21.5,32.66333333,1,1158,0.005186007,1
1,1,21.55,32.7,1,1173,0.005207927,1
1,1,21.6,32.6725,1,1172.25,0.005219591,1
1,1,21.6,32.7,1,1177.333333,0.005224021,1
1,1,21.575,32.6725,1,1178.25,0.005211545,1
1,1,21.6,32.7,1,1181.666667,0.005224021,1
1,1,21.6,32.7,1,1194,0.005224021,1
1,1,21.6,32.7,1,1207,0.005224021,1
1,1,21.6,32.7,1,1208.333333,0.005224021,1
1,1,21.6,32.7,1,1211.25,0.005224021,1
1,1,21.6,32.7225,1,1223.25,0.005227646,1
1,1,21.6,32.7,1,1243,0.005224021,1
1,1,21.6,32.7,1,1253.25,0.005224021,1
1,1,21.6,32.7,1,1263.5,0.005224021,1
1,1,21.63333333,32.73,1,1266.666667,0.005239618,1
1,1,21.6,32.7,1,1271.5,0.005224021,1
1,1,21.6,32.745,1,1275.5,0.005231271,1
1,1,21.625,32.7675,1,1302,0.005242976,1
1,1,21.6,32.73,1,1318.333333,0.005228854,1
1,1,21.62,32.772,1,1342.75,0.005242085,1
1,1,21.66666667,32.76,1,1377.75,0.005255254,1
1,1,21.675,32.7675,1,1445,0.005259169,1
1,1,21.66666667,32.76,1,1506,0.005255254,1
1,1,21.675,32.7225,1,1382.25,0.005251886,1
1,1,21.63333333,32.73,1,1303.333333,0.005239618,1
1,1,21.7,32.79,1,1283,0.00527093,1
1,1,21.675,32.745,1,1279.5,0.005255528,1
1,1,21.66666667,32.76,1,1279.666667,0.005255254,1
1,1,21.7,32.73,1,1286.333333,0.005261204,1
1,1,21.7,33.07,1,1254,0.005316325,1
1,1,21.7,33.145,1,1249.5,0.005328485,1
1,1,21.7,33.0675,1,1254.5,0.005315919,1
1,1,21.7,32.93333333,1,1235.666667,0.005294167,1
1,1,21.7,33.03,1,1214.666667,0.005309839,1
1,1,21.675,33.0675,1,1205.5,0.00530773,1
1,1,21.66666667,32.96666667,1,1209.333333,0.005288689,1
1,1,21.7,32.95,1,1209,0.005296869,1
1,1,21.7,32.9,1,1207.5,0.005288763,1
1,1,21.7,32.95,1,1199.25,0.005296869,1
1,1,21.7,32.82666667,1,1197.5,0.005276874,1
1,1,21.7,32.925,1,1189.2,0.005292816,1
1,1,21.66666667,32.93333333,1,1190.666667,0.005283296,1
1,1,21.7,32.925,1,1187.5,0.005292816,1
1,1,21.7,32.95,1,1177.25,0.005296869,1
1,1,21.675,32.8175,1,1164.25,0.005267262,1
1,1,21.7,32.95,1,1157,0.005296869,1
1,1,21.7,33,1,1160.333333,0.005304975,1
1,1,21.675,32.845,1,1164.5,0.005271714,1
1,1,21.7,32.925,1,1170,0.005292816,1
1,1,21.7,32.79,1,1159.5,0.00527093,1
1,1,21.7,32.96666667,1,1153.666667,0.005299571,1
1,1,21.7,32.845,1,1150.25,0.005279847,1
1,1,21.7,32.96666667,1,1150,0.005299571,1
1,1,21.7,32.845,1,1149.75,0.005279847,1
1,1,21.7,32.845,1,1154.25,0.005279847,1
1,1,21.7,32.79,1,1155,0.00527093,1
1,1,21.7,32.86333333,1,1156.666667,0.005282819,1
1,1,21.7,32.975,1,1152,0.005300922,1
1,1,21.7,32.975,1,1155,0.005300922,1
1,1,21.7,32.95,1,1147,0.005296869,1
1,1,21.7,33,1,1142,0.005304975,1
1,1,21.7,32.79,1,1144.2,0.00527093,1
1,1,21.73,32.82666667,1,1153.333333,0.005286643,1
1,1,21.73,32.76,1,1151.333333,0.005275816,1
1,1,21.7225,32.795,1,1140.75,0.005279059,1
1,1,21.7,32.895,0,1143,0.005287952,1
1,1,21.7,33.095,0,1164.5,0.005320378,0
1,1,21.7,33.1175,0,1165.5,0.005324026,0
1,1,21.7,33.09,0,1165.5,0.005319567,0
1,1,21.7,33.09,0,1166.5,0.005319567,0
1,1,21.7,33.09,0,1156,0.005319567,0
1,1,21.7,33.09,0,1153.5,0.005319567,0
1,1,21.7,33.09,0,1152,0.005319567,0
1,1,21.7,33.09,0,1142.25,0.005319567,0
1,1,21.7,33.09,0,1142,0.005319567,0
1,1,21.7,33.09,0,1138,0.005319567,0
1,1,21.7,33.09,0,1136.5,0.005319567,0
1,1,21.7,33.09,0,1134.333333,0.005319567,0
1,1,21.7,33.09,0,1136.8,0.005319567,0
1,1,21.65,33.045,0,1126.5,0.005295916,0
1,1,21.7,33.09,0,1119.5,0.005319567,0
1,1,21.63333333,33.03,0,1115,0.005288052,0
1,1,21.7,33.09,0,1116.25,0.005319567,0
1,1,21.7,33,0,1106,0.005304975,0
1,1,21.65,33.0225,0,1105.25,0.005292279,0
1,1,21.7,33.06,0,1114.333333,0.005314703,0
1,1,21.675,33.0675,0,1112,0.00530773,0
1,1,21.65,33.045,0,1113.5,0.005295916,0
1,1,21.675,33.0675,0,1117.5,0.00530773,0
1,1,21.63333333,33.16333333,1,1129.333333,0.005309581,0
1,1,21.675,33.19,1,1139.5,0.005327561,0
1,1,21.65,33.2,1,1139,0.005320969,0
1,1,21.7,33.145,1,1132.75,0.005328485,1
1,1,21.7,33.2225,1,1130,0.005341051,1
1,1,21.66666667,33.23,1,1128.333333,0.005331296,1
1,1,21.675,33.2975,1,1125,0.005344965,1
1,1,21.7,33.545,1,1130.75,0.005393348,1
1,1,21.65,33.6175,1,1146.25,0.005388462,1
1,1,21.7,33.645,1,1152.5,0.005409565,1
1,1,21.7,33.69,1,1158,0.005416864,1
1,1,21.7,33.79,1,1153,0.005433083,1
1,1,21.7,33.79,1,1156.75,0.005433083,1
1,1,21.7,33.745,1,1154.5,0.005425784,1
1,1,21.7,33.82666667,1,1153.666667,0.00543903,1
1,1,21.7,33.8175,1,1154.5,0.005437543,1
1,1,21.7,33.9,1,1167,0.005450924,1
1,1,21.73,33.86,1,1170,0.005454518,1
1,1,21.7225,33.8725,1,1168,0.005454026,1
1,1,21.7675,33.8975,1,1169.25,0.005473251,1
1,1,21.736,33.98,1,1170,0.005476044,1
1,1,21.79,33.95,1,1170.5,0.005489411,1
1,1,21.7675,33.925,1,1173,0.005477731,1
1,1,21.7675,33.95,1,1176,0.005481803,1
1,1,21.79,33.95,1,1178,0.005489411,1
1,1,21.7675,33.95,1,1175,0.005481803,1
1,1,21.76,34,1,1174.666667,0.00548741,1
1,1,21.7675,33.975,1,1174,0.005485875,1
1,1,21.79,33.93333333,1,1174,0.005486692,1
1,1,21.79,33.9,1,1183.75,0.005481255,1
1,1,21.79,33.845,1,1185.5,0.005472284,1
1,1,21.79,33.93333333,1,1187.666667,0.005486692,1
1,1,21.79,34,1,1188,0.005497567,1
1,1,21.79,33.925,1,1191.75,0.005485333,1
1,1,21.79,34,1,1201,0.005497567,1
1,1,21.79,33.925,1,1200.6,0.005485333,1
1,1,21.79,34,1,1203,0.005497567,1
1,1,21.79,33.925,1,1205.5,0.005485333,1
1,1,21.79,33.96666667,1,1203,0.005492129,1
1,1,21.79,33.95,1,1212.5,0.005489411,1
1,1,21.79,34,1,1222,0.005497567,1
1,1,21.79,34,1,1226,0.005497567,1
1,1,21.79,34,1,1234,0.005497567,1
1,1,21.79,34,1,1223.25,0.005497567,1
1,1,21.79,34,1,1229,0.005497567,1
1,1,21.84,34.3175,1,1233.5,0.005566489,1
1,1,21.84,34.475,1,1257.25,0.005592266,1
1,1,21.89,34.4,1,1263.5,0.005597207,1
1,1,21.89,34.2675,1,1252.75,0.005575454,1
1,1,21.89,34.29,1,1255.5,0.005579148,1
1,1,21.89,34.52,1,1265,0.005616908,1
1,1,21.89,34.59,1,1269,0.005628401,1
1,1,21.89,34.5675,1,1277,0.005624707,1
1,1,21.89,34.39666667,1,1285.5,0.005596659,1
1,1,21.89,34.53,1,1283,0.00561855,1
1,1,21.945,34.5675,1,1285.75,0.005643792,1
1,1,21.89,34.59,1,1297,0.005628401,1
1,1,21.945,34.5,1,1294.25,0.005632672,1
1,1,21.945,34.545,1,1286,0.005640085,1
1,1,22,34.545,1,1296,0.005659215,1
1,1,22,34.59,1,1306.333333,0.005666654,1
1,1,22.025,34.595,1,1317.25,0.005676208,1
1,1,22,34.4975,1,1318.75,0.005651363,1
1,1,22,34.59,1,1316.5,0.005666654,1
1,1,22,34.59,1,1320,0.005666654,1
1,1,22.025,34.52,1,1317.25,0.00566379,1
1,1,22.025,34.5,1,1322.5,0.005660479,1
1,1,22,34.49666667,1,1320.333333,0.005651225,1
1,1,22.05,34.545,1,1322.5,0.005676656,1
1,1,22.06666667,34.53,1,1319.333333,0.00567999,1
1,1,22.1,34.545,1,1321.75,0.005694144,1
1,1,22.1,34.4,1,1321,0.005670025,1
1,1,22.1,34.52666667,1,1329,0.005691094,1
1,1,22.1,34.5225,1,1334.5,0.005690401,1
1,1,22.1,34.545,1,1340.25,0.005694144,1
1,1,22.1,34.5225,1,1345.25,0.005690401,1
1,1,22.1,34.45,1,1357,0.005678342,1
1,1,22.1,34.45,1,1348.25,0.005678342,1
1,1,22.1,34.5,1,1344,0.005686659,1
1,1,22.1,34.5,1,1354,0.005686659,1
1,1,22.1,34.545,1,1353.5,0.005694144,1
1,1,22.1,34.45,1,1338,0.005678342,1
1,1,22.1,34.46666667,1,1336,0.005681114,1
1,1,22.1,34.3975,1,1337.5,0.00566961,1
1,1,22.1,34.43333333,1,1342.333333,0.00567557,1
1,1,22.1,34.3225,1,1340.5,0.005657135,1
1,1,22.125,34.425,1,1339.5,0.005682915,1
1,1,22.1,34.4,1,1342,0.005670025,1
1,1,22.125,34.475,1,1361,0.005691244,1
1,1,22.16666667,34.4,1,1364.666667,0.005693317,1
1,1,22.16666667,34.43333333,1,1366.333333,0.005698884,1
1,1,22.18,34.48,1,1366.5,0.005711358,1
1,1,22.16666667,34.46666667,1,1368.75,0.005704452,1
1,1,22.2,34.43333333,1,1381.333333,0.005710573,1
1,1,22.175,34.45,1,1379.75,0.00570459,1
1,1,22.16666667,34.5,1,1386.666667,0.005710019,1
1,1,22.175,34.425,1,1389.25,0.005700412,1
1,1,22.175,34.45,1,1388.25,0.00570459,1
1,1,22.2,34.46666667,1,1391,0.005716152,1
1,1,22.2,34.5,1,1393.5,0.005721731,1
1,1,22.2,34.5,1,1396.25,0.005721731,1
1,1,22.2,34.5,1,1397,0.005721731,1
1,1,22.2,34.5,1,1408.5,0.005721731,1
1,1,22.2,34.47,1,1417.25,0.00571671,1
1,1,22.2,34.245,1,1425.5,0.005679054,1
1,1,22.2,34.15666667,1,1431.666667,0.005664272,1
1,1,22.2,34.2725,1,1409.5,0.005683656,1
1,1,22.2,34.2175,1,1409.75,0.005674452,1
1,1,22.2,34.29,1,1401.5,0.005686585,1
1,1,22.2,34.4,1,1410,0.005704995,1
1,1,22.2,34.4,1,1405.75,0.005704995,1
1,1,22.125,34.1725,1,1401.25,0.005640854,1
1,1,22.175,34.0225,1,1393,0.005633159,1
1,1,22.125,34.1175,1,1386.5,0.005631693,1
1,1,22.13333333,34.26,1,1391.666667,0.005658327,1
1,1,22.13333333,34.15666667,1,1399,0.005641106,1
1,1,22.15,34.2,1,1405.25,0.005654119,1
1,1,22.125,34.1675,1,1407.25,0.005640021,1
1,1,22.16666667,33.99666667,1,1415.666667,0.00562596,1
1,1,22.2,34.125,1,1419,0.005658973,1
1,1,22.15,34.2,1,1426,0.005654119,1
1,1,22.175,34.145,1,1446.25,0.005653626,1
1,1,22.2,34.09666667,1,1433.666667,0.005654232,1
1,1,22.15,34.095,1,1433.75,0.005636602,1
1,1,22.15,34.045,1,1434.5,0.005628262,1
1,1,22.15,34.35,1,1476,0.005679144,1
1,1,22.16666667,34.09666667,1,1479.333333,0.005642659,1
1,1,22.2,34.1175,1,1487.25,0.005657718,1
1,1,22.175,33.9475,1,1481.75,0.005620629,1
1,1,22.2,34.03333333,1,1474,0.005643634,1
1,1,22.175,34.095,1,1468.5,0.005645272,1
1,1,22.2,34.045,1,1456,0.005645586,1
1,1,22.2,33.9725,1,1440.25,0.005633455,1
1,1,22.175,33.975,1,1430.5,0.005625223,1
1,1,22.2,34.145,1,1426.25,0.00566232,1
1,1,22.2,34.03333333,1,1400.333333,0.005643634,1
1,1,22.2,33.95,1,1379.75,0.00562969,1
1,1,22.2,34.06,1,1369.333333,0.005648096,1
1,1,22.2,34.0225,1,1352.75,0.005641821,1
1,1,22.2,34.2,1,1347.333333,0.005671523,1
1,1,22.2,34.2725,1,1368.75,0.005683656,1
1,1,22.2,34.16333333,1,1376.666667,0.005665388,1
1,1,22.2,34.25,1,1381,0.005679891,1
1,1,22.2,34.3725,1,1393.25,0.005700392,1
1,1,22.2,34.345,1,1402,0.00569579,1
1,1,22.2,34.3225,1,1418.75,0.005692024,1
1,1,22.2,34.26,1,1421.333333,0.005681564,1
1,1,22.2,34.23,1,1411.333333,0.005676544,1
1,1,22.2,34.245,1,1397,0.005679054,1
1,1,22.2,34.2,1,1397.5,0.005671523,1
1,1,22.2225,34.2725,1,1395.75,0.005691521,1
1,1,22.2,34.16333333,1,1398,0.005665388,1
1,1,22.23,34.4,1,1397.333333,0.005715522,1
1,1,22.2,34.245,1,1414.5,0.005679054,1
1,1,22.245,34.4,1,1405.25,0.005720793,1
1,1,22.26,34.36333333,1,1400.333333,0.005719908,1
1,1,22.2225,34.29,1,1398.75,0.005694454,1
1,1,22.2675,34.345,1,1400,0.005719463,1
1,1,22.245,34.145,1,1404,0.005677999,1
1,1,22.2225,34.5225,1,1430.75,0.00573342,1
1,1,22.2,34.43333333,1,1438.666667,0.005710573,1
1,1,22.2225,34.275,1,1440,0.00569194,1
1,1,22.2,34.4,1,1441.333333,0.005704995,1
1,1,22.2675,34.375,1,1454,0.005724505,1
1,1,22.245,34.545,1,1461.5,0.005745129,1
1,1,22.245,34.595,1,1487.25,0.005753522,1
1,1,22.29,34.59,1,1480.666667,0.005768608,1
1,1,22.2225,34.4975,1,1488.5,0.00572923,1
1,1,22.29,34.5,1,1494.5,0.00575346,1
1,1,22.245,34.1225,1,1489.75,0.005674223,1
1,1,22.23,34.33333333,1,1487.333333,0.005704344,1
1,1,22.245,34.3975,1,1501.5,0.005720373,1
1,1,22.23,34.46333333,1,1511,0.005726142,1
1,1,22.2225,34.425,1,1519,0.005717079,1
1,1,22.2,34.4,1,1509.75,0.005704995,1
1,1,22.23,34.4,1,1501,0.005715522,1
1,1,22.23,34.32666667,1,1505,0.005703226,1
1,1,22.2,34.37,1,1507.5,0.005699974,1
1,1,22.2225,34.595,1,1516.75,0.005745572,1
1,1,22.2,34.45,1,1528,0.005713363,1
1,1,22.2,34.5,1,1531,0.005721731,1
1,1,22.2,34.5225,1,1530,0.005725497,1
1,1,22.2,34.46333333,1,1526,0.005715594,1
1,1,22.2,34.4475,1,1506,0.005712944,1
1,1,22.2,34.36333333,1,1469.333333,0.005698858,1
1,1,22.2,34.295,1,1453.5,0.005687422,1
1,1,22.175,34.245,1,1456,0.005670334,1
1,1,22.2,34.36333333,1,1457.333333,0.005698858,1
1,1,22.15,34.345,1,1454.5,0.00567831,1
1,1,22.2,34.2225,1,1440,0.005675289,1
1,1,22.16666667,34.33333333,1,1449.666667,0.005682183,1
1,1,22.15,34.25,1,1450.5,0.00566246,1
1,1,22.15,34.29,1,1453.5,0.005669134,1
1,1,22.125,34.2975,1,1453,0.005661675,1
1,1,22.125,34.37,1,1458.75,0.005673752,1
1,1,22.1,34.395,1,1456.75,0.005669194,1
1,1,22.16666667,34.29666667,1,1458,0.005676059,1
1,1,22.15,34.425,1,1466,0.005691657,1
1,1,22.16666667,34.46666667,1,1471.666667,0.005704452,1
1,1,22.175,34.45,1,1478.25,0.00570459,1
1,1,22.15,34.395,1,1484.5,0.005686652,1
1,1,22.15,34.595,1,1487,0.005720023,1
1,1,22.15,34.645,1,1507.5,0.005728366,1
1,1,22.15,34.495,1,1500.5,0.005703337,1
1,1,22.125,34.5675,1,1497.5,0.005706654,1
1,1,22.13333333,34.39666667,1,1501,0.005681105,1
1,1,22.1,34.4475,1,1498,0.005677926,1
1,1,22.1,34.545,1,1495,0.005694144,1
1,1,22.125,34.35,1,1481,0.005670421,1
1,1,22.13333333,34.33333333,1,1481,0.005670549,1
1,1,22.1,34.3,1,1488.25,0.005653393,1
1,1,22.13333333,34.46666667,1,1495.333333,0.005692772,1
1,1,22.1,34.425,1,1503.75,0.005674184,1
1,1,22.1,34.32666667,1,1499.666667,0.005657828,1
1,1,22.15,34.245,1,1485.5,0.005661626,1
1,1,22.15,34.3725,1,1477,0.005682898,1
1,1,22.16666667,34.4,1,1483,0.005693317,1
1,1,22.15,34.35,1,1480.666667,0.005679144,1
1,1,22.15,34.245,1,1475,0.005661626,1
1,1,22.125,34.245,1,1482.25,0.00565293,1
1,1,22.125,34.37,1,1484.25,0.005673752,1
1,1,22.1,34.36,1,1488.666667,0.005663372,1
1,1,22.1,34.36333333,1,1495,0.005663927,1
1,1,22.1,34.425,1,1501.75,0.005674184,1
1,1,22.125,34.45,1,1504.5,0.005687079,1
1,1,22.125,34.4,1,1507.25,0.00567875,1
1,1,22.1,34.4725,1,1508,0.005682084,1
1,1,22.1,34.4975,1,1512.75,0.005686243,1
1,1,22.1,34.4,1,1512.5,0.005670025,1
1,1,22.125,34.4,1,1520,0.00567875,1
1,1,22.1,34.425,1,1515,0.005674184,1
1,1,22.13333333,34.43333333,1,1519.666667,0.005687216,1
1,1,22.125,34.3,1,1518.75,0.005662092,1
1,1,22.125,34.3725,1,1528.5,0.005674169,1
1,1,22.125,34.4,1,1537.5,0.00567875,1
1,1,22.2,34.345,1,1522,0.00569579,1
1,1,22.15,34.345,1,1517.5,0.00567831,1
1,1,22.15,34.3225,1,1523.5,0.005674556,1
1,1,22.15,34.3175,1,1526.5,0.005673722,1
1,1,22.15,34.3725,1,1534.5,0.005682898,1
1,1,22.15,34.645,1,1588.75,0.005728366,1
1,1,22.1,34.6,1,1594,0.005703293,1
1,1,22.1,34.73333333,1,1585.333333,0.005725473,1
1,1,22.13333333,34.66333333,1,1649,0.005725554,1
1,1,22.1,34.53,1,1653,0.005691649,1
1,1,22.15,34.5675,1,1690.5,0.005715434,1
1,1,22.16666667,34.66333333,1,1739.666667,0.005737302,1
1,1,22.15,34.545,1,1757.75,0.00571168,1
1,1,22.16666667,34.49666667,1,1779,0.005709463,1
1,1,22.2,34.45,1,1778,0.005713363,1
1,1,22.175,34.3725,1,1774.5,0.005691639,1
1,1,22.2,34.36333333,1,1776,0.005698858,1
1,1,22.175,34.475,1,1842.75,0.005708767,1
1,1,22.175,34.425,1,1809.25,0.005700412,1
1,1,22.2,34.4,1,1750,0.005704995,1
1,1,22.16666667,34.43333333,1,1740,0.005698884,1
1,1,22.175,34.35,1,1705.25,0.005687879,1
1,1,22.2,34.29,1,1682,0.005686585,1
1,1,22.2,34.345,1,1669.5,0.00569579,1
1,1,22.2,34.23,1,1683.333333,0.005676544,1
1,1,22.2,34.2,1,1699.75,0.005671523,1
1,1,22.2,34.2175,1,1696,0.005674452,1
1,1,22.2,34.1725,1,1682.75,0.005666922,1
1,1,22.2,34.45,1,1684,0.005713363,1
1,1,22.2,34.26,1,1699.666667,0.005681564,1
1,1,22.2,34.245,1,1698,0.005679054,1
1,1,22.2,34.2675,1,1695,0.00568282,1
1,1,22.2,34.19333333,1,1675.333333,0.005670408,1
1,1,22.2,34.09666667,1,1658.666667,0.005654232,1
1,1,22.2,34.2675,1,1645.5,0.00568282,1
1,1,22.2,34.345,1,1652,0.00569579,1
1,1,22.2,34.29,1,1641,0.005686585,1
1,1,22.2,34.3175,1,1637.5,0.005691187,1
1,0,22.2,34.33333333,1,1628.333333,0.005693837,1
1,0,22.2,34.345,1,1619.5,0.00569579,1
1,0,22.2,34.345,1,1600.5,0.00569579,1
1,0,22.2,34.245,1,1602,0.005679054,1
1,0,22.2,34.245,1,1603,0.005679054,1
1,0,22.2,34.2175,1,1606.75,0.005674452,1
1,0,22.16666667,34.26,1,1595.666667,0.005669935,0
1,0,22.1,34.32666667,0,1591.333333,0.005657828,0
1,0,22.1,34.345,0,1594.5,0.005660877,0
1,0,22.1,34.29,0,1585.666667,0.00565173,0
1,0,22.1,34.29,0,1576,0.00565173,0
1,0,22.1,34.345,0,1572,0.005660877,0
1,0,22.1,34.29,0,1568.5,0.00565173,0
1,0,22.1,34.4,0,1569,0.005670025,0
1,0,22.1,34.32666667,0,1564.666667,0.005657828,0
1,0,22.05,34.245,0,1550.5,0.005626912,0
